Present_Tmax,Present_Tmin,lat,lon,DEM,Slope,Solar_radiation,Act_Next_Tmax,Act_Next_Tmin
25.7,23.8,37.645,127.022,45.716,2.5348,5728.316406,26,23.9
26,23.9,37.5507,127.135,35.038,0.5055,5730.027832,26.5,23.5
26.5,23.5,37.5102,127.042,54.6384,0.1457,5744.228027,25.6,23.2
25.6,23.2,37.5776,126.838,12.37,0.0985,5720.304688,25.7,23.4
25.7,23.4,37.4697,126.91,52.518,1.5629,5733.061523,25.1,22.6
25.1,22.6,37.4967,126.826,50.9312,0.4125,5748.505859,25.2,23
25.2,23,37.4562,126.955,208.507,5.1782,5750.477539,26.5,23.6
26.5,23.6,37.5372,127.085,28.7,0.6233,5736.588867,24,22.2
24,22.2,37.5507,126.988,132.118,0.5931,5794.26709,25.6,23.5
25.6,23.5,37.5776,127.083,59.8324,2.6865,5729.839844,25.5,23.4
25.5,23.4,37.4967,126.927,30.968,0.618,5728.624512,25.2,22.8
25.2,22.8,37.5507,126.937,30.0464,0.8552,5739.408203,25.6,22.8
25.6,22.8,37.4697,126.995,82.2912,2.2579,5726.639648,25.2,23.1
25.2,23.1,37.6181,127.099,53.4712,0.697,5743.178711,26.6,24
26.6,24,37.4832,127.024,56.4448,1.2313,5733.504395,24.8,22.9
24.8,22.9,37.5776,126.938,75.0924,1.7678,5766.221191,25,23.1
25,23.1,37.6181,127.004,146.554,4.7296,5807.616699,25.4,22.9
25.4,22.9,37.5507,127.04,26.298,0.5721,5731.151367,26.8,23.5
26.8,23.5,37.5102,127.086,21.9668,0.1332,5723.705566,26.1,23.6
26.1,23.6,37.5372,126.891,15.5876,0.1554,5722.567871,25.9,23.8
25.9,23.8,37.5237,126.909,17.2956,0.2223,5721.03418,25.8,23.7
25.8,23.7,37.5237,126.97,19.5844,0.2713,5726.839355,25.8,22.1
25.8,22.1,37.6046,126.991,212.335,2.785,5855.396973,28.1,23.3
28.1,23.3,37.6046,127.032,44.7624,0.5141,5727.288086,28.9,23.4
28.9,23.4,37.5776,127.058,33.3068,0.2661,5721.618652,29.3,23.7
29.3,23.7,37.645,127.022,45.716,2.5348,5714.666992,26.2,23.3
26.2,23.3,37.5507,127.135,35.038,0.5055,5716.302246,29.6,23.9
29.6,23.9,37.5102,127.042,54.6384,0.1457,5730.499023,28.8,23.9
28.8,23.9,37.5776,126.838,12.37,0.0985,5706.640625,29.3,24.2
29.3,24.2,37.4697,126.91,52.518,1.5629,5719.192871,29.2,23.2
29.2,23.2,37.4967,126.826,50.9312,0.4125,5734.894531,28.2,23.3
28.2,23.3,37.4562,126.955,208.507,5.1782,5735.364746,29.7,23.8
29.7,23.8,37.5372,127.085,28.7,0.6233,5723.078613,27.5,22.9
27.5,22.9,37.5507,126.988,132.118,0.5931,5780.483887,29.6,24
29.6,24,37.5776,127.083,59.8324,2.6865,5715.945801,28.6,24.2
28.6,24.2,37.4967,126.927,30.968,0.618,5714.919434,28.9,23.4
28.9,23.4,37.5507,126.937,30.0464,0.8552,5725.915039,28.3,23.2
28.3,23.2,37.4697,126.995,82.2912,2.2579,5712.382324,28.9,22.8
28.9,22.8,37.6181,127.099,53.4712,0.697,5729.48584,30,24
30,24,37.4832,127.024,56.4448,1.2313,5719.58252,28.7,23.7
28.7,23.7,37.5776,126.938,75.0924,1.7678,5752.715332,28.4,23.4
28.4,23.4,37.6181,127.004,146.554,4.7296,5794.404297,28.6,23.5
28.6,23.5,37.5507,127.04,26.298,0.5721,5717.564453,29.5,23.9
29.5,23.9,37.5102,127.086,21.9668,0.1332,5710.013672,29.9,24.3
29.9,24.3,37.5372,126.891,15.5876,0.1554,5708.915039,29.5,24.2
29.5,24.2,37.5237,126.909,17.2956,0.2223,5707.32959,29.4,23.9
29.4,23.9,37.5237,126.97,19.5844,0.2713,5713.243652,25.2,23.3
25.2,23.3,37.6046,126.991,212.335,2.785,5841.619141,28,24.3
28,24.3,37.6046,127.032,44.7624,0.5141,5713.085449,28.8,25.6
28.8,25.6,37.5776,127.058,33.3068,0.2661,5707.422852,28.7,25.2
28.7,25.2,37.645,127.022,45.716,2.5348,5700.435059,27.5,23.8
27.5,23.8,37.5507,127.135,35.038,0.5055,5701.980957,30.5,26
30.5,26,37.5102,127.042,54.6384,0.1457,5716.173828,28.4,26.1
28.4,26.1,37.5776,126.838,12.37,0.0985,5692.382324,29.1,26.2
29.1,26.2,37.4697,126.91,52.518,1.5629,5704.723633,27.9,24.9
27.9,24.9,37.4967,126.826,50.9312,0.4125,5720.690918,28.5,25
28.5,25,37.4562,126.955,208.507,5.1782,5719.606934,30,25.7
30,25.7,37.5372,127.085,28.7,0.6233,5708.97998,27.1,24.2
27.1,24.2,37.5507,126.988,132.118,0.5931,5766.102051,29.6,26.1
29.6,26.1,37.5776,127.083,59.8324,2.6865,5701.450195,28.5,25.8
28.5,25.8,37.4967,126.927,30.968,0.618,5700.619629,27.4,25.3
27.4,25.3,37.5507,126.937,30.0464,0.8552,5711.833496,28.8,24.1
28.8,24.1,37.4697,126.995,82.2912,2.2579,5697.509766,28.9,24.4
28.9,24.4,37.6181,127.099,53.4712,0.697,5715.19873,30.6,26
30.6,26,37.4832,127.024,56.4448,1.2313,5705.057617,27.7,25.6
27.7,25.6,37.5776,126.938,75.0924,1.7678,5738.621582,27.9,25.4
27.9,25.4,37.6181,127.004,146.554,4.7296,5780.612305,28.9,25.3
28.9,25.3,37.5507,127.04,26.298,0.5721,5703.385742,30.2,26.1
30.2,26.1,37.5102,127.086,21.9668,0.1332,5695.727051,29.2,26.6
29.2,26.6,37.5372,126.891,15.5876,0.1554,5694.667969,29.2,26.7
29.2,26.7,37.5237,126.909,17.2956,0.2223,5693.029785,29.5,26.5
29.5,26.5,37.5237,126.97,19.5844,0.2713,5699.056641,22.7,21.2
22.7,21.2,37.6046,126.991,212.335,2.785,5827.258789,26.3,23.7
26.3,23.7,37.6046,127.032,44.7624,0.5141,5698.280273,26.1,23.7
26.1,23.7,37.5776,127.058,33.3068,0.2661,5692.631836,26.7,24.2
26.7,24.2,37.645,127.022,45.716,2.5348,5685.614258,26.5,24.6
26.5,24.6,37.5507,127.135,35.038,0.5055,5687.061035,26.6,24
26.6,24,37.5102,127.042,54.6384,0.1457,5701.249023,25.5,23.4
25.5,23.4,37.5776,126.838,12.37,0.0985,5677.527344,26.4,23.4
26.4,23.4,37.4697,126.91,52.518,1.5629,5689.650879,25.2,23
25.2,23,37.4967,126.826,50.9312,0.4125,5705.89209,25.1,23.3
25.1,23.3,37.4562,126.955,208.507,5.1782,5703.202637,27,24
27,24,37.5372,127.085,28.7,0.6233,5694.289551,24.5,22.3
24.5,22.3,37.5507,126.988,132.118,0.5931,5751.119141,26.6,24.1
26.6,24.1,37.5776,127.083,59.8324,2.6865,5686.350098,26.3,23.2
26.3,23.2,37.4967,126.927,30.968,0.618,5685.721191,25,23
25,23,37.5507,126.937,30.0464,0.8552,5697.161133,26.3,23.3
26.3,23.3,37.4697,126.995,82.2912,2.2579,5682.02002,25.7,23.4
25.7,23.4,37.6181,127.099,53.4712,0.697,5700.312988,26.7,23.8
26.7,23.8,37.4832,127.024,56.4448,1.2313,5689.92627,24.9,23
24.9,23,37.5776,126.938,75.0924,1.7678,5723.936035,25.6,23.4
25.6,23.4,37.6181,127.004,146.554,4.7296,5766.23877,26.2,23.2
26.2,23.2,37.5507,127.04,26.298,0.5721,5688.612305,27.1,23.9
27.1,23.9,37.5102,127.086,21.9668,0.1332,5680.842773,26.2,24
26.2,24,37.5372,126.891,15.5876,0.1554,5679.824707,26.4,23.9
26.4,23.9,37.5237,126.909,17.2956,0.2223,5678.131836,26.3,23.7
26.3,23.7,37.5237,126.97,19.5844,0.2713,5684.274902,25.7,23.7
25.7,23.7,37.6046,127.032,44.7624,0.5141,5682.862305,25.9,23.6
25.9,23.6,37.5776,127.058,33.3068,0.2661,5677.223633,26.1,24
26.1,24,37.645,127.022,45.716,2.5348,5670.164063,25.6,24.3
25.6,24.3,37.5507,127.135,35.038,0.5055,5671.518555,28.3,24.1
28.3,24.1,37.5102,127.042,54.6384,0.1457,5685.702148,28.2,23.9
28.2,23.9,37.5776,126.838,12.37,0.0985,5662.053223,27.9,23.9
27.9,23.9,37.4697,126.91,52.518,1.5629,5673.949219,28.8,23.3
28.8,23.3,37.4967,126.826,50.9312,0.4125,5690.475586,27.5,23.8
27.5,23.8,37.4562,126.955,208.507,5.1782,5686.123535,26.6,24.1
26.6,24.1,37.5372,127.085,28.7,0.6233,5678.985352,27.5,23
27.5,23,37.5507,126.988,132.118,0.5931,5735.509766,26.5,24
26.5,24,37.5776,127.083,59.8324,2.6865,5670.620117,27.8,23.8
27.8,23.8,37.4967,126.927,30.968,0.618,5670.20166,26.7,23.4
26.7,23.4,37.4697,126.995,82.2912,2.2579,5665.88916,25.3,23.6
25.3,23.6,37.6181,127.099,53.4712,0.697,5684.806641,28.8,24.1
28.8,24.1,37.4832,127.024,56.4448,1.2313,5674.166992,26.1,23.5
26.1,23.5,37.5776,126.938,75.0924,1.7678,5708.634766,26.3,23.8
26.3,23.8,37.6181,127.004,146.554,4.7296,5751.265137,27.1,23.6
27.1,23.6,37.5507,127.04,26.298,0.5721,5673.222656,27.2,24.2
27.2,24.2,37.5102,127.086,21.9668,0.1332,5665.337891,29.3,24
29.3,24,37.5372,126.891,15.5876,0.1554,5664.362793,28.5,24
28.5,24,37.5237,126.909,17.2956,0.2223,5662.612793,28.2,24
28.2,24,37.5237,126.97,19.5844,0.2713,5668.876465,27.3,21.8
27.3,21.8,37.6046,126.991,212.335,2.785,5796.745117,29.8,22.7
29.8,22.7,37.6046,127.032,44.7624,0.5141,5666.851563,30.2,23.1
30.2,23.1,37.5776,127.058,33.3068,0.2661,5661.220703,30.5,23.9
30.5,23.9,37.645,127.022,45.716,2.5348,5654.115723,25,23.4
25,23.4,37.5507,127.135,35.038,0.5055,5655.37793,30.8,23.7
30.8,23.7,37.5102,127.042,54.6384,0.1457,5669.556641,30.3,24.5
30.3,24.5,37.5776,126.838,12.37,0.0985,5645.98291,30.6,24.1
30.6,24.1,37.4697,126.91,52.518,1.5629,5657.645508,31.1,22.8
31.1,22.8,37.4967,126.826,50.9312,0.4125,5674.463867,29.6,22.3
29.6,22.3,37.4562,126.955,208.507,5.1782,5668.401855,31.5,23.4
31.5,23.4,37.5372,127.085,28.7,0.6233,5663.089355,31.2,22.7
31.2,22.7,37.5507,126.988,132.118,0.5931,5719.299805,31.1,23.6
31.1,23.6,37.5776,127.083,59.8324,2.6865,5654.287598,31.3,23.6
31.3,23.6,37.4967,126.927,30.968,0.618,5654.083984,29.9,23.7
29.9,23.7,37.5507,126.937,30.0464,0.8552,5665.998047,29.9,21.8
29.9,21.8,37.4697,126.995,82.2912,2.2579,5649.142578,30.1,21.9
30.1,21.9,37.6181,127.099,53.4712,0.697,5668.702637,31.5,23.7
31.5,23.7,37.4832,127.024,56.4448,1.2313,5657.802246,29.4,23.5
29.4,23.5,37.5776,126.938,75.0924,1.7678,5692.742676,29.6,23
29.6,23,37.6181,127.004,146.554,4.7296,5735.703613,30.1,23
30.1,23,37.5507,127.04,26.298,0.5721,5657.239258,30.9,23.8
30.9,23.8,37.5102,127.086,21.9668,0.1332,5649.235352,31.1,24.1
31.1,24.1,37.5372,126.891,15.5876,0.1554,5648.304688,30.9,24.6
30.9,24.6,37.5237,126.909,17.2956,0.2223,5646.496582,31.2,23.7
31.2,23.7,37.5237,126.97,19.5844,0.2713,5652.883301,27.1,22.6
27.1,22.6,37.6046,126.991,212.335,2.785,5780.611328,30.1,23.3
30.1,23.3,37.6046,127.032,44.7624,0.5141,5650.245605,30.4,25
30.4,25,37.5776,127.058,33.3068,0.2661,5644.621582,31.4,25.1
31.4,25.1,37.645,127.022,45.716,2.5348,5637.466309,25.9,22.5
25.9,22.5,37.5507,127.135,35.038,0.5055,5638.637207,31.1,25.4
31.1,25.4,37.5102,127.042,54.6384,0.1457,5652.810547,29.8,25.5
29.8,25.5,37.5776,126.838,12.37,0.0985,5629.313965,30.2,25.5
30.2,25.5,37.4697,126.91,52.518,1.5629,5640.737305,29.8,24.1
29.8,24.1,37.4967,126.826,50.9312,0.4125,5657.855469,29.6,24.4
29.6,24.4,37.4562,126.955,208.507,5.1782,5650.036621,30.1,25.1
30.1,25.1,37.5372,127.085,28.7,0.6233,5646.600098,30.1,23.7
30.1,23.7,37.5507,126.988,132.118,0.5931,5702.487793,30.7,25.2
30.7,25.2,37.5776,127.083,59.8324,2.6865,5637.350098,30.7,25
30.7,25,37.4967,126.927,30.968,0.618,5637.367676,31,24.7
31,24.7,37.5507,126.937,30.0464,0.8552,5649.52832,30.6,22.8
30.6,22.8,37.4697,126.995,82.2912,2.2579,5631.779297,30.2,22.2
30.2,22.2,37.6181,127.099,53.4712,0.697,5651.999512,31.9,25.5
31.9,25.5,37.4832,127.024,56.4448,1.2313,5640.830566,29.8,24.2
29.8,24.2,37.5776,126.938,75.0924,1.7678,5676.257813,29.8,25
29.8,25,37.6181,127.004,146.554,4.7296,5719.555664,29.9,24.9
29.9,24.9,37.5507,127.04,26.298,0.5721,5640.659668,30.3,25.3
30.3,25.3,37.5102,127.086,21.9668,0.1332,5632.53418,30.5,26
30.5,26,37.5372,126.891,15.5876,0.1554,5631.648926,30.7,26
30.7,26,37.5237,126.909,17.2956,0.2223,5629.780762,30.8,25.3
30.8,25.3,37.5237,126.97,19.5844,0.2713,5636.294434,25.2,23
25.2,23,37.6046,126.991,212.335,2.785,5763.888672,27.9,24.9
27.9,24.9,37.6046,127.032,44.7624,0.5141,5633.040527,28.7,25.7
28.7,25.7,37.5776,127.058,33.3068,0.2661,5627.421875,28.8,26.1
28.8,26.1,37.645,127.022,45.716,2.5348,5620.059082,26,23.9
26,23.9,37.5507,127.135,35.038,0.5055,5621.290039,29.1,26.3
29.1,26.3,37.5102,127.042,54.6384,0.1457,5635.460449,28.6,25.6
28.6,25.6,37.5776,126.838,12.37,0.0985,5612.043945,28.7,26.1
28.7,26.1,37.4697,126.91,52.518,1.5629,5623.22168,29.2,25.2
29.2,25.2,37.4967,126.826,50.9312,0.4125,5640.645996,27.7,25.6
27.7,25.6,37.4562,126.955,208.507,5.1782,5631.025391,29.2,26.3
29.2,26.3,37.5372,127.085,28.7,0.6233,5629.513672,28,23.9
28,23.9,37.5507,126.988,132.118,0.5931,5685.068848,29.1,26.4
29.1,26.4,37.5776,127.083,59.8324,2.6865,5619.804688,29.4,25
29.4,25,37.4967,126.927,30.968,0.618,5620.047852,29,25.2
29,25.2,37.5507,126.937,30.0464,0.8552,5632.461914,28,24.9
28,24.9,37.4697,126.995,82.2912,2.2579,5613.794922,28.9,25
28.9,25,37.6181,127.099,53.4712,0.697,5634.69043,29.3,26.2
29.3,26.2,37.4832,127.024,56.4448,1.2313,5623.249023,27.9,25.1
27.9,25.1,37.5776,126.938,75.0924,1.7678,5659.175293,27.8,25.4
27.8,25.4,37.6181,127.004,146.554,4.7296,5702.817383,28.5,25.7
28.5,25.7,37.5507,127.04,26.298,0.5721,5623.480469,29.5,25.8
29.5,25.8,37.5102,127.086,21.9668,0.1332,5615.230469,29.7,26.4
29.7,26.4,37.5372,126.891,15.5876,0.1554,5614.391113,28.8,26.3
28.8,26.3,37.5237,126.909,17.2956,0.2223,5612.461426,29.2,25.9
29.2,25.9,37.5237,126.97,19.5844,0.2713,5619.105957,26.2,22.3
26.2,22.3,37.6046,126.991,212.335,2.785,5746.562988,29.6,23.7
29.6,23.7,37.6046,127.032,44.7624,0.5141,5615.219727,28.8,23.8
28.8,23.8,37.5776,127.058,33.3068,0.2661,5609.610352,29.3,23.9
29.3,23.9,37.645,127.022,45.716,2.5348,5602.210449,26.2,23.3
26.2,23.3,37.5507,127.135,35.038,0.5055,5603.330078,29.9,24.3
29.9,24.3,37.5102,127.042,54.6384,0.1457,5617.494141,29.4,24.1
29.4,24.1,37.5776,126.838,12.37,0.0985,5594.15918,29.9,24.7
29.9,24.7,37.4697,126.91,52.518,1.5629,5605.083984,29.8,24.2
29.8,24.2,37.4967,126.826,50.9312,0.4125,5622.824219,28.7,24.3
28.7,24.3,37.4562,126.955,208.507,5.1782,5611.352539,30,24.2
30,24.2,37.5372,127.085,28.7,0.6233,5611.817383,29.2,23.2
29.2,23.2,37.5507,126.988,132.118,0.5931,5667.030273,29.4,24.2
29.4,24.2,37.5776,127.083,59.8324,2.6865,5601.636719,29.9,24.5
29.9,24.5,37.4967,126.927,30.968,0.618,5602.112793,29,24
29,24,37.5507,126.937,30.0464,0.8552,5614.786621,29.7,23.9
29.7,23.9,37.4697,126.995,82.2912,2.2579,5595.178223,28.3,23.6
28.3,23.6,37.6181,127.099,53.4712,0.697,5616.77002,30.7,24.5
30.7,24.5,37.4832,127.024,56.4448,1.2313,5605.04541,28.3,23.9
28.3,23.9,37.5776,126.938,75.0924,1.7678,5641.482422,29,23.8
29,23.8,37.6181,127.004,146.554,4.7296,5685.478027,28.7,24
28.7,24,37.5507,127.04,26.298,0.5721,5605.689453,30.7,24.1
30.7,24.1,37.5102,127.086,21.9668,0.1332,5597.311523,29.7,24.7
29.7,24.7,37.5372,126.891,15.5876,0.1554,5596.52002,29.8,24.5
29.8,24.5,37.5237,126.909,17.2956,0.2223,5594.527344,29.9,24.3
29.9,24.3,37.5237,126.97,19.5844,0.2713,5601.305664,23.7,22.8
23.7,22.8,37.6046,126.991,212.335,2.785,5728.64502,26.2,24.5
26.2,24.5,37.6046,127.032,44.7624,0.5141,5596.79834,26.6,24.5
26.6,24.5,37.5776,127.058,33.3068,0.2661,5591.194824,26.7,25
26.7,25,37.645,127.022,45.716,2.5348,5583.532715,27.5,23.8
27.5,23.8,37.5507,127.135,35.038,0.5055,5584.763184,27.3,25
27.3,25,37.5102,127.042,54.6384,0.1457,5598.921387,26.4,24.9
26.4,24.9,37.5776,126.838,12.37,0.0985,5575.671387,26.7,25.1
26.7,25.1,37.4697,126.91,52.518,1.5629,5586.337402,25.9,24.4
25.9,24.4,37.4967,126.826,50.9312,0.4125,5604.399414,26.1,24.6
26.1,24.6,37.4562,126.955,208.507,5.1782,5591.03418,27.1,25.1
27.1,25.1,37.5372,127.085,28.7,0.6233,5593.521973,25.6,23.7
25.6,23.7,37.5507,126.988,132.118,0.5931,5648.383301,26.8,24.6
26.8,24.6,37.5776,127.083,59.8324,2.6865,5582.858887,26.6,24.7
26.6,24.7,37.4967,126.927,30.968,0.618,5583.572754,25.7,24.4
25.7,24.4,37.5507,126.937,30.0464,0.8552,5596.511719,26.4,24.3
26.4,24.3,37.4697,126.995,82.2912,2.2579,5575.939453,26.2,24.3
26.2,24.3,37.6181,127.099,53.4712,0.697,5598.242676,27.4,25.2
27.4,25.2,37.4832,127.024,56.4448,1.2313,5586.230469,25.7,24.5
25.7,24.5,37.5776,126.938,75.0924,1.7678,5623.189941,26.2,24.7
26.2,24.7,37.6181,127.004,146.554,4.7296,5667.54541,26.3,24.5
26.3,24.5,37.5507,127.04,26.298,0.5721,5587.296875,27.1,24.6
27.1,24.6,37.5102,127.086,21.9668,0.1332,5578.788086,26.8,25.1
26.8,25.1,37.5372,126.891,15.5876,0.1554,5578.04541,26.9,25.1
26.9,25.1,37.5237,126.909,17.2956,0.2223,5575.988281,26.8,25.1
26.8,25.1,37.5237,126.97,19.5844,0.2713,5582.90332,25,20.5
25,20.5,37.6046,126.991,212.335,2.785,5710.657227,29,22.7
29,22.7,37.6046,127.032,44.7624,0.5141,5578.307617,27.1,23.6
27.1,23.6,37.5776,127.058,33.3068,0.2661,5572.717285,28.5,24
28.5,24,37.645,127.022,45.716,2.5348,5565.044434,28.6,24.5
28.6,24.5,37.5507,127.135,35.038,0.5055,5566.146973,27.8,24.2
27.8,24.2,37.5102,127.042,54.6384,0.1457,5580.291504,27.4,23.4
27.4,23.4,37.5776,126.838,12.37,0.0985,5557.116699,27.5,23.7
27.5,23.7,37.4697,126.91,52.518,1.5629,5567.564453,27.9,23.1
27.9,23.1,37.4967,126.826,50.9312,0.4125,5585.90918,26,22.5
26,22.5,37.4562,126.955,208.507,5.1782,5570.72168,28.1,24.3
28.1,24.3,37.5372,127.085,28.7,0.6233,5575.168457,27.9,22.1
27.9,22.1,37.5507,126.988,132.118,0.5931,5629.704102,28,24
28,24,37.5776,127.083,59.8324,2.6865,5564.081543,27.9,23.3
27.9,23.3,37.4967,126.927,30.968,0.618,5564.984375,28.2,22.8
28.2,22.8,37.5507,126.937,30.0464,0.8552,5578.1875,27.4,22.7
27.4,22.7,37.4697,126.995,82.2912,2.2579,5556.628906,28.8,23.4
28.8,23.4,37.6181,127.099,53.4712,0.697,5579.674805,28.1,24.1
28.1,24.1,37.4832,127.024,56.4448,1.2313,5567.336914,27.5,22.3
27.5,22.3,37.5776,126.938,75.0924,1.7678,5604.878906,27.6,22.9
27.6,22.9,37.6181,127.004,146.554,4.7296,5649.462891,26.6,23.6
26.6,23.6,37.5507,127.04,26.298,0.5721,5568.829102,29.1,24.1
29.1,24.1,37.5102,127.086,21.9668,0.1332,5560.20166,28.8,24.1
28.8,24.1,37.5372,126.891,15.5876,0.1554,5559.503418,27.8,24
27.8,24,37.5237,126.909,17.2956,0.2223,5557.387695,27.8,23.8
27.8,23.8,37.5237,126.97,19.5844,0.2713,5564.44043,27.2,20.1
27.2,20.1,37.6046,126.991,212.335,2.785,5691.504395,30,22.1
30,22.1,37.6046,127.032,44.7624,0.5141,5558.630371,30.8,23.4
30.8,23.4,37.645,127.022,45.716,2.5348,5545.169922,30.7,23.2
30.7,23.2,37.5507,127.135,35.038,0.5055,5546.319336,30.5,23.1
30.5,23.1,37.5102,127.042,54.6384,0.1457,5560.45752,29.7,23.1
29.7,23.1,37.5776,126.838,12.37,0.0985,5537.37207,30.3,23
30.3,23,37.4697,126.91,52.518,1.5629,5547.546875,30,21.9
30,21.9,37.4967,126.826,50.9312,0.4125,5566.230469,28.9,22.1
28.9,22.1,37.4562,126.955,208.507,5.1782,5549.060059,30.9,23.4
30.9,23.4,37.5372,127.085,28.7,0.6233,5555.624512,30.8,21.2
30.8,21.2,37.5507,126.988,132.118,0.5931,5609.790039,30.8,23.4
30.8,23.4,37.5776,127.083,59.8324,2.6865,5544.030273,30,22.6
30,22.6,37.4967,126.927,30.968,0.618,5545.18457,29.2,22.3
29.2,22.3,37.5507,126.937,30.0464,0.8552,5558.664551,29.5,21.7
29.5,21.7,37.4697,126.995,82.2912,2.2579,5536.100586,30.4,22.9
30.4,22.9,37.6181,127.099,53.4712,0.697,5559.888184,30.5,23.2
30.5,23.2,37.4832,127.024,56.4448,1.2313,5547.251465,29.5,22.3
29.5,22.3,37.5776,126.938,75.0924,1.7678,5585.334961,29.1,22.6
29.1,22.6,37.6181,127.004,146.554,4.7296,5630.30127,30.1,22.6
30.1,22.6,37.5507,127.04,26.298,0.5721,5549.185059,30.9,23.2
30.9,23.2,37.5102,127.086,21.9668,0.1332,5540.42041,30.5,23.3
30.5,23.3,37.5372,126.891,15.5876,0.1554,5539.772949,29.9,23.4
29.9,23.4,37.5237,126.909,17.2956,0.2223,5537.589844,30.3,23.1
30.3,23.1,37.5237,126.97,19.5844,0.2713,5544.785645,28.4,20.7
28.4,20.7,37.6046,126.991,212.335,2.785,5671.775879,31.2,21.9
31.2,21.9,37.6046,127.032,44.7624,0.5141,5538.37207,30.9,23.4
30.9,23.4,37.5776,127.058,33.3068,0.2661,5532.800293,31.5,23.3
31.5,23.3,37.645,127.022,45.716,2.5348,5524.827148,31.6,23.1
31.6,23.1,37.5507,127.135,35.038,0.5055,5525.90918,31.2,24.6
31.2,24.6,37.5102,127.042,54.6384,0.1457,5540.038086,30.6,23.1
30.6,23.1,37.5776,126.838,12.37,0.0985,5517.044434,30.5,23.7
30.5,23.7,37.4697,126.91,52.518,1.5629,5526.942383,30.6,22.8
30.6,22.8,37.4967,126.826,50.9312,0.4125,5545.96875,29.6,23.1
29.6,23.1,37.4562,126.955,208.507,5.1782,5526.780762,32.2,24.9
32.2,24.9,37.5372,127.085,28.7,0.6233,5535.501465,30.3,21.8
30.3,21.8,37.5507,126.988,132.118,0.5931,5589.288574,31.7,24.2
31.7,24.2,37.5776,127.083,59.8324,2.6865,5523.393066,30.6,23.9
30.6,23.9,37.4967,126.927,30.968,0.618,5524.800781,29.9,22.7
29.9,22.7,37.5507,126.937,30.0464,0.8552,5538.563477,30.5,22.1
30.5,22.1,37.4697,126.995,82.2912,2.2579,5514.975098,31.2,21.2
31.2,21.2,37.6181,127.099,53.4712,0.697,5539.519531,32.1,24.5
32.1,24.5,37.4832,127.024,56.4448,1.2313,5526.574707,30.8,22.1
30.8,22.1,37.5776,126.938,75.0924,1.7678,5565.212402,30.8,22.8
30.8,22.8,37.6181,127.004,146.554,4.7296,5610.561035,30.7,24.1
30.7,24.1,37.5507,127.04,26.298,0.5721,5528.958984,31.7,24.6
31.7,24.6,37.5102,127.086,21.9668,0.1332,5520.055176,32.1,24.1
32.1,24.1,37.5372,126.891,15.5876,0.1554,5519.459961,31.3,24.1
31.3,24.1,37.5237,126.909,17.2956,0.2223,5517.208008,31.3,24.4
31.3,24.4,37.5237,126.97,19.5844,0.2713,5524.548828,28.8,20.7
28.8,20.7,37.6046,126.991,212.335,2.785,5651.470703,30.8,21.7
30.8,21.7,37.6046,127.032,44.7624,0.5141,5517.529297,30.8,23.3
30.8,23.3,37.5776,127.058,33.3068,0.2661,5511.967773,31.7,23.6
31.7,23.6,37.645,127.022,45.716,2.5348,5504.035156,31.5,22.6
31.5,22.6,37.5507,127.135,35.038,0.5055,5504.912598,30.7,23.4
30.7,23.4,37.5102,127.042,54.6384,0.1457,5519.032715,30.1,22.7
30.1,22.7,37.5776,126.838,12.37,0.0985,5496.132813,29.8,22.9
29.8,22.9,37.4697,126.91,52.518,1.5629,5505.75,30.1,21.7
30.1,21.7,37.4967,126.826,50.9312,0.4125,5525.123047,29,21.6
29,21.6,37.4562,126.955,208.507,5.1782,5503.885742,30.9,23.9
30.9,23.9,37.5372,127.085,28.7,0.6233,5514.796875,31.7,21.3
31.7,21.3,37.5507,126.988,132.118,0.5931,5568.199219,32.2,23.9
32.2,23.9,37.5776,127.083,59.8324,2.6865,5502.168457,30.8,22.6
30.8,22.6,37.4967,126.927,30.968,0.618,5503.832031,30.1,22.3
30.1,22.3,37.5507,126.937,30.0464,0.8552,5517.881836,29.3,20.8
29.3,20.8,37.4697,126.995,82.2912,2.2579,5493.250488,31.5,21.3
31.5,21.3,37.6181,127.099,53.4712,0.697,5518.56543,31.6,23.5
31.6,23.5,37.4832,127.024,56.4448,1.2313,5505.307129,30.8,21.3
30.8,21.3,37.5776,126.938,75.0924,1.7678,5544.510254,31,22.7
31,22.7,37.6181,127.004,146.554,4.7296,5590.241211,30.3,23.3
30.3,23.3,37.5507,127.04,26.298,0.5721,5508.149414,31.4,23.5
31.4,23.5,37.5102,127.086,21.9668,0.1332,5499.104492,31.3,22.8
31.3,22.8,37.5372,126.891,15.5876,0.1554,5498.5625,30.1,23
30.1,23,37.5237,126.909,17.2956,0.2223,5496.240723,31.3,23.6
31.3,23.6,37.5237,126.97,19.5844,0.2713,5503.729492,24,21.3
24,21.3,37.6046,126.991,212.335,2.785,5630.507813,25.6,22.8
25.6,22.8,37.6046,127.032,44.7624,0.5141,5496.020508,26.2,23.3
26.2,23.3,37.5776,127.058,33.3068,0.2661,5490.469727,26.8,23.5
26.8,23.5,37.645,127.022,45.716,2.5348,5482.38916,26.7,23.5
26.7,23.5,37.5507,127.135,35.038,0.5055,5483.246094,26.9,23.6
26.9,23.6,37.5102,127.042,54.6384,0.1457,5497.357422,26.9,23.8
26.9,23.8,37.5776,126.838,12.37,0.0985,5474.554199,27.2,23.9
