Actual_Next_Tmin,Predicted_Next_Tmin,Actual_Next_Tmax,Predicted_Next_Tmax,Date,id
21.9,21.608981594,30.1,29.594461226,19/7/2013,485
23.7,22.808286006,31.5,30.567240765,19/7/2013,486
23.5,23.390171758,29.4,31.066019800,19/7/2013,487
23,23.552868698,29.6,29.541222026,19/7/2013,488
23,23.731520543,30.1,30.321940844,19/7/2013,489
23.8,22.883224426,30.9,29.788441419,19/7/2013,490
24.1,23.555991702,31.1,30.486329378,19/7/2013,491
24.6,23.408630479,30.9,30.364145165,19/7/2013,492
23.7,23.803774671,31.2,30.163161475,19/7/2013,493
22.6,23.208933027,27.1,30.554989037,19/7/2013,494
23.3,24.612816133,30.1,29.516841565,20/7/2013,495
25,23.704769772,30.4,30.323598187,20/7/2013,496
25.1,25.003747775,31.4,30.426329809,20/7/2013,497
22.5,24.994777647,25.9,31.153828555,20/7/2013,498
25.4,22.607239561,31.1,26.219641138,20/7/2013,499
25.5,25.302536803,29.8,31.130470331,20/7/2013,500
25.5,24.619693196,30.2,29.229807296,20/7/2013,501
24.1,24.379695980,29.8,29.481633029,20/7/2013,502
24.4,23.388569340,29.6,29.373407794,20/7/2013,503
25.1,24.667049380,30.1,30.419630236,20/7/2013,504
23.7,24.749976736,30.1,29.845736698,20/7/2013,505
25.2,24.860389516,30.7,31.390174901,20/7/2013,506
25,24.972377639,30.7,30.498105191,20/7/2013,507
24.7,24.117140519,31,30.002863545,20/7/2013,508
22.8,24.124722040,30.6,30.447266173,20/7/2013,509
22.2,22.508501340,30.2,30.250465371,20/7/2013,510
25.5,23.072336419,31.9,30.663170162,20/7/2013,511
24.2,24.965203301,29.8,31.451621350,20/7/2013,512
25,24.177845137,29.8,29.917573269,20/7/2013,513
24.9,25.469002919,29.9,30.524444678,20/7/2013,514
25.3,24.513736864,30.3,29.620690290,20/7/2013,515
26,24.820430451,30.5,29.945789288,20/7/2013,516
26,25.018546555,30.7,29.826954788,20/7/2013,517
25.3,25.002439470,30.8,29.991228220,20/7/2013,518
23,24.570040064,25.2,30.200002032,20/7/2013,519
24.9,24.860258385,27.9,27.766390063,21/7/2013,520
25.7,24.973189808,28.7,28.306151818,21/7/2013,521
26.1,25.520589429,28.8,28.863144870,21/7/2013,522
23.9,25.724384617,26,28.761922020,21/7/2013,523
26.3,23.821343140,29.1,26.324830761,21/7/2013,524
25.6,25.976668419,28.6,29.291888128,21/7/2013,525
26.1,24.644063110,28.7,28.123402996,21/7/2013,526
25.2,24.820462257,29.2,28.102351907,21/7/2013,527
25.6,24.307525052,27.7,28.829547200,21/7/2013,528
26.3,25.605416938,29.2,28.676028297,21/7/2013,529
23.9,25.739856590,28,29.025623443,21/7/2013,530
26.4,24.924787085,29.1,29.453369018,21/7/2013,531
25,25.926209843,29.4,29.031493801,21/7/2013,532
25.2,24.049991772,29,28.803263230,21/7/2013,533
24.9,24.453380388,28,28.605313493,21/7/2013,534
25,24.188162300,28.9,27.867814841,21/7/2013,535
26.2,25.423525173,29.3,29.487037211,21/7/2013,536
25.1,25.435700546,27.9,29.057211380,21/7/2013,537
25.4,24.857128909,27.8,28.171335197,21/7/2013,538
25.7,25.711296122,28.5,28.681633149,21/7/2013,539
25.8,25.132394529,29.5,28.335425242,21/7/2013,540
26.4,25.210872139,29.7,29.212183747,21/7/2013,541
26.3,25.322619617,28.8,29.092508206,21/7/2013,542
25.9,25.163505170,29.2,28.239976224,21/7/2013,543
22.3,25.005661520,26.2,28.728339254,21/7/2013,544
23.7,24.306948902,29.6,28.685226423,22/7/2013,545
23.8,24.024070249,28.8,29.867355793,22/7/2013,546
23.9,23.884503952,29.3,28.940705030,22/7/2013,547
23.3,23.849786530,26.2,29.206414143,22/7/2013,548
24.3,23.313204181,29.9,26.505657178,22/7/2013,549
24.1,24.290253831,29.4,30.015147007,22/7/2013,550
24.7,23.389495487,29.9,28.850847451,22/7/2013,551
24.2,23.672856127,29.8,29.200094521,22/7/2013,552
24.3,23.474506453,28.7,29.376456375,22/7/2013,553
24.2,24.533863355,30,29.589983895,22/7/2013,554
23.2,23.967076141,29.2,29.748027139,22/7/2013,555
24.2,24.381766521,29.4,30.556972389,22/7/2013,556
24.5,24.041310106,29.9,29.291284047,22/7/2013,557
24,23.643668879,29,29.262009261,22/7/2013,558
23.9,23.416732079,29.7,28.596371054,22/7/2013,559
23.6,23.411771307,28.3,29.430745326,22/7/2013,560
24.5,24.183242323,30.7,28.922267868,22/7/2013,561
23.9,24.039283739,28.3,30.337165748,22/7/2013,562
23.8,23.841075805,29,28.531837922,22/7/2013,563
24,24.390961456,28.7,29.777649100,22/7/2013,564
24.1,23.674196545,30.7,28.507021411,22/7/2013,565
24.7,23.804161133,29.7,30.307398125,22/7/2013,566
24.5,23.854122934,29.8,29.079387399,22/7/2013,567
24.3,23.660127074,29.9,29.149631385,22/7/2013,568
22.8,23.659576891,23.7,29.362579221,22/7/2013,569
24.5,24.609852469,26.2,26.381522407,23/7/2013,570
24.5,24.539735481,26.6,26.734948852,23/7/2013,571
25,24.375586333,26.7,26.915791739,23/7/2013,572
23.8,24.665747021,27.5,26.815425920,23/7/2013,573
25,23.811756256,27.3,27.711712631,23/7/2013,574
24.9,24.760738850,26.4,27.620799582,23/7/2013,575
25.1,23.925755322,26.7,26.087888755,23/7/2013,576
24.4,23.853338293,25.9,26.249077549,23/7/2013,577
24.6,23.446212215,26.1,25.777215714,23/7/2013,578
25.1,24.658850076,27.1,27.192394038,23/7/2013,579
23.7,24.594856397,25.6,27.078255461,23/7/2013,580
24.6,24.628023685,26.8,27.237343220,23/7/2013,581
24.7,24.252685020,26.6,26.894435129,23/7/2013,582
24.4,23.646266353,25.7,26.216941953,23/7/2013,583
24.3,23.592071207,26.4,25.552963305,23/7/2013,584
24.3,23.587098547,26.2,26.387398397,23/7/2013,585
25.2,24.679472180,27.4,26.989722646,23/7/2013,586
24.5,24.473723782,25.7,27.296306509,23/7/2013,587
24.7,24.225195089,26.2,26.136634668,23/7/2013,588
24.5,25.023895043,26.3,27.200215544,23/7/2013,589
24.6,23.982243114,27.1,26.295708356,23/7/2013,590
25.1,24.050419820,26.8,26.987761162,23/7/2013,591
25.1,24.050055021,26.9,26.405436307,23/7/2013,592
25.1,24.028796750,26.8,26.477360649,23/7/2013,593
20.5,24.190688926,25,26.507254119,23/7/2013,594
22.7,22.690074319,29,27.564073277,24/7/2013,595
23.6,23.129029920,27.1,29.307137384,24/7/2013,596
24,23.623779981,28.5,27.371219422,24/7/2013,597
24.5,23.894506468,28.6,28.470709315,24/7/2013,598
24.2,24.472748396,27.8,28.734725457,24/7/2013,599
23.4,24.095299811,27.4,28.077075022,24/7/2013,600
23.7,22.681477147,27.5,27.000097509,24/7/2013,601
23.1,22.685128906,27.9,26.977416192,24/7/2013,602
22.5,22.426161774,26,27.614706827,24/7/2013,603
24.3,22.839697658,28.1,27.083713691,24/7/2013,604
22.1,23.955165045,27.9,27.996318532,24/7/2013,605
24,23.364309905,28,29.349414865,24/7/2013,606
23.3,23.796024536,27.9,27.998923259,24/7/2013,607
22.8,22.503803520,28.2,27.407074019,24/7/2013,608
22.7,22.338659516,27.4,27.849734579,24/7/2013,609
23.4,22.256441857,28.8,27.298816700,24/7/2013,610
24.1,24.035790681,28.1,29.384737318,24/7/2013,611
22.3,23.559471627,27.5,27.934806181,24/7/2013,612
22.9,22.417526421,27.6,27.781849147,24/7/2013,613
23.6,23.541110538,26.6,28.479324126,24/7/2013,614
24.1,23.220139172,29.1,26.566413395,24/7/2013,615
24.1,23.721321727,28.8,28.831963499,24/7/2013,616
24,23.289111517,27.8,28.245445119,24/7/2013,617
23.8,23.124845920,27.8,27.300563863,24/7/2013,618
20.1,23.119150266,27.2,27.421133369,24/7/2013,619
22.1,22.457636142,30,29.593871526,25/7/2013,620
23.4,22.662060625,30.8,30.226960269,25/7/2013,621
23.2,23.494469862,30.7,30.591237827,25/7/2013,622
23.1,23.457830314,30.5,30.664661973,25/7/2013,623
23.1,23.284013169,29.7,30.562854310,25/7/2013,624
23,22.540549718,30.3,29.123132258,25/7/2013,625
21.9,22.224465622,30,29.558920655,25/7/2013,626
22.1,21.497614722,28.9,29.545472090,25/7/2013,627
23.4,22.643270527,30.9,29.760197338,25/7/2013,628
21.2,23.321769219,30.8,30.576116821,25/7/2013,629
23.4,22.736058369,30.8,32.021597522,25/7/2013,630
22.6,23.421730027,30,30.581267993,25/7/2013,631
22.3,22.007100933,29.2,29.342037644,25/7/2013,632
21.7,21.958061316,29.5,28.770385873,25/7/2013,633
22.9,21.500622709,30.4,29.231311862,25/7/2013,634
23.2,23.686082362,30.5,30.859571332,25/7/2013,635
22.3,22.905473700,29.5,30.145194583,25/7/2013,636
22.6,22.520262476,29.1,29.630302625,25/7/2013,637
22.6,23.358999456,30.1,29.863433978,25/7/2013,638
23.2,22.536414909,30.9,29.791906952,25/7/2013,639
23.3,23.036434418,30.5,30.488166624,25/7/2013,640
23.4,22.685445171,29.9,29.810122171,25/7/2013,641
23.1,22.714512548,30.3,29.236365510,25/7/2013,642
20.7,22.643044890,28.4,29.725531899,25/7/2013,643
21.9,23.037394226,31.2,30.708477407,26/7/2013,644
23.4,22.550858641,30.9,31.334894424,26/7/2013,645
23.3,23.646205770,31.5,30.881780378,26/7/2013,646
23.1,23.443891749,31.6,31.238210387,26/7/2013,647
24.6,23.417549082,31.2,31.496360812,26/7/2013,648
23.1,24.615341179,30.6,31.223242017,26/7/2013,649
23.7,22.586638696,30.5,29.955664035,26/7/2013,650
22.8,22.839093538,30.6,29.750809816,26/7/2013,651
23.1,22.305580671,29.6,30.108459966,26/7/2013,652
24.9,23.542729638,32.2,30.416511679,26/7/2013,653
21.8,24.683994018,30.3,31.790651909,26/7/2013,654
24.2,23.228276375,31.7,31.566114941,26/7/2013,655
23.9,24.158768720,30.6,31.420524458,26/7/2013,656
22.7,23.160542144,29.9,29.908385800,26/7/2013,657
22.1,22.339332143,30.5,29.421533904,26/7/2013,658
21.2,21.897327468,31.2,30.159607573,26/7/2013,659
24.5,22.258745719,32.1,31.585496229,26/7/2013,660
22.1,24.110399852,30.8,31.635171362,26/7/2013,661
22.8,22.414211022,30.8,30.830589228,26/7/2013,662
24.1,23.619024906,30.7,31.436493090,26/7/2013,663
24.6,23.862596448,31.7,30.359921445,26/7/2013,664
24.1,24.286542760,32.1,31.240073781,26/7/2013,665
24.1,23.458529852,31.3,31.295885275,26/7/2013,666
24.4,23.390929477,31.3,30.536572786,26/7/2013,667
20.7,23.817083335,28.8,30.661314836,26/7/2013,668
21.7,23.057739203,30.8,31.079202698,27/7/2013,669
23.3,22.357267758,30.8,30.965089238,27/7/2013,670
23.6,23.554430773,31.7,30.789895731,27/7/2013,671
22.6,23.713040585,31.5,31.426758801,27/7/2013,672
23.4,22.980295294,30.7,31.401133940,27/7/2013,673
22.7,23.552907518,30.1,30.752704634,27/7/2013,674
22.9,22.215159725,29.8,29.491825891,27/7/2013,675
21.7,22.111836626,30.1,29.098914782,27/7/2013,676
21.6,21.329518171,29,29.638750652,27/7/2013,677
23.9,22.216016239,30.9,29.851218084,27/7/2013,678
21.3,23.753111606,31.7,30.582883725,27/7/2013,679
23.9,22.868254276,32.2,32.856309129,27/7/2013,680
22.6,23.925143637,30.8,31.881154345,27/7/2013,681
22.3,22.047781732,30.1,30.083535058,27/7/2013,682
20.8,22.003897998,29.3,29.604208345,27/7/2013,683
21.3,20.712473755,31.5,29.041750333,27/7/2013,684
23.5,22.360303027,31.6,31.864739597,27/7/2013,685
21.3,23.220701341,30.8,31.166326813,27/7/2013,686
22.7,21.723002146,31,30.825190358,27/7/2013,687
23.3,23.542702799,30.3,31.621659133,27/7/2013,688
23.5,23.150790824,31.4,29.985085298,27/7/2013,689
22.8,23.320776676,31.3,30.955093119,27/7/2013,690
23,22.294281763,30.1,30.547419896,27/7/2013,691
23.6,22.378823488,31.3,29.420344047,27/7/2013,692
21.3,23.125873014,24,30.655923360,27/7/2013,693
22.8,23.328550726,25.6,26.652225641,28/7/2013,694
23.3,23.039323085,26.2,26.172893294,28/7/2013,695
23.5,23.317318257,26.8,26.542645603,28/7/2013,696
23.5,23.374110486,26.7,26.901596824,28/7/2013,697
23.6,23.510205715,26.9,26.976715713,28/7/2013,698
23.8,23.529722043,26.9,27.246030089,28/7/2013,699
23.9,23.000191302,27.2,26.546854627,28/7/2013,700
23.1,22.841388562,26.3,26.707289789,28/7/2013,701
22.1,22.342765021,26.1,26.142123487,28/7/2013,702
23.9,22.498254186,26.7,27.178429135,28/7/2013,703
22.4,23.536596120,26.2,26.705069426,28/7/2013,704
23.9,23.534859880,26.7,27.787046288,28/7/2013,705
23.7,23.641686398,27.2,26.802680790,28/7/2013,706
23.2,22.812217152,26,26.769123498,28/7/2013,707
22.4,22.569854365,26.1,25.826296972,28/7/2013,708
22.8,21.929341077,26,26.101022045,28/7/2013,709
23.7,23.372387127,27.1,26.798820491,28/7/2013,710
23.1,23.161470607,25.9,27.013141901,28/7/2013,711
22.9,23.025090086,26.1,26.315935746,28/7/2013,712
23.2,23.462888658,26.5,27.098968701,28/7/2013,713
23.5,22.868500268,26.8,26.475883565,28/7/2013,714
24.3,23.083662685,27.3,26.707850540,28/7/2013,715
24.1,23.383599450,27.5,26.866912145,28/7/2013,716
24.1,23.194747507,27.2,27.029542410,28/7/2013,717
22.2,23.346350903,26,26.874668161,28/7/2013,718
25,24.208584905,30.6,28.508348278,29/7/2013,719
25,25.196615630,29.7,30.810776973,29/7/2013,720
25.4,24.965532154,31.2,29.790922615,29/7/2013,721
25.6,25.241402202,30.5,30.982800604,29/7/2013,722
25.7,25.519340844,29.5,30.505439097,29/7/2013,723
24.6,25.477070791,29.1,29.666421893,29/7/2013,724
24.8,23.804146352,27.6,28.586900276,29/7/2013,725
24.3,23.639029783,28.7,27.085693851,29/7/2013,726
24.5,23.502495374,27.6,28.370239519,29/7/2013,727
25.7,24.648048905,30.2,28.585487984,29/7/2013,728
23.8,25.271180848,29,29.954176202,29/7/2013,729
25.4,24.887920871,30.6,30.386298870,29/7/2013,730
24.5,25.137752287,28.5,30.418751387,29/7/2013,731
24.4,23.569831754,28.7,27.977923843,29/7/2013,732
23.8,23.745033374,28.5,28.331485355,29/7/2013,733
25.1,23.261798605,30.9,28.330871704,29/7/2013,734
25.8,25.610898575,31.1,31.345188634,29/7/2013,735
24.4,25.180900003,30,30.726604936,29/7/2013,736
24.7,24.358721958,29.2,30.115018037,29/7/2013,737
24.8,25.176882528,29,29.978608068,29/7/2013,738
25.9,24.378856731,30.3,28.799710693,29/7/2013,739
25.4,25.336459425,29.9,29.962002234,29/7/2013,740
25.2,24.467257677,29.1,29.278915358,29/7/2013,741
25.2,24.226916281,29.4,28.517940075,29/7/2013,742
21.1,24.409414702,26.5,28.917222234,29/7/2013,743
22.8,23.283995272,29.3,28.962329361,30/7/2013,744
23.7,23.229278628,29.7,29.593075314,30/7/2013,745
24.3,23.842453151,30.3,29.781456664,30/7/2013,746
23.7,24.244721262,29.6,30.143764991,30/7/2013,747
24.2,23.831704858,30.5,29.659706062,30/7/2013,748
23.9,24.232739708,29.4,30.578901313,30/7/2013,749
23.9,23.214728054,30.1,28.859551408,30/7/2013,750
22.8,22.990144269,30.2,29.388629699,30/7/2013,751
21.2,22.283910640,28.7,29.744513410,30/7/2013,752
24.3,21.854196726,30.5,29.575367155,30/7/2013,753
22.2,24.077180882,29.4,30.220946644,30/7/2013,754
24.2,23.526326324,30,30.743779886,30/7/2013,755
23.4,24.070144253,29.5,29.855983532,30/7/2013,756
23.2,22.670977932,29.8,28.893753315,30/7/2013,757
21.2,22.764962925,29.1,29.338818717,30/7/2013,758
22.8,21.046801692,29.5,28.864735052,30/7/2013,759
24,23.552042086,30.9,30.034295180,30/7/2013,760
22.7,23.615671693,29.2,30.528255073,30/7/2013,761
23.5,22.848976993,29.1,29.363302956,30/7/2013,762
23.4,24.135030558,29.3,29.877584986,30/7/2013,763
24.2,23.184855410,30.5,29.066488067,30/7/2013,764
24.1,23.878199854,30.5,30.133913466,30/7/2013,765
24.2,23.375070983,30.3,29.823619710,30/7/2013,766
24.1,23.424729392,31.4,29.619329564,30/7/2013,767
22.1,23.562051369,25.9,30.756651953,30/7/2013,768
24,24.116513323,29.4,28.417980902,31/7/2013,769
24.6,24.270570144,29.8,29.696965579,31/7/2013,770
24.7,24.624637236,29.2,29.882831756,31/7/2013,771
24.4,24.533272211,30,29.132621849,31/7/2013,772
25.1,24.456594958,29.7,30.036498999,31/7/2013,773
24.9,24.968581804,28.4,29.849038990,31/7/2013,774
24.9,24.026642901,28.5,27.945798700,31/7/2013,775
24.4,23.771162218,29.1,27.920730165,31/7/2013,776
23.1,23.608892620,28.1,28.743424272,31/7/2013,777
24.8,23.464003475,30,29.038736072,31/7/2013,778
23.2,24.482996752,28.3,29.764794450,31/7/2013,779
25.3,24.333089829,30.1,29.737678890,31/7/2013,780
24.7,25.025061488,28.7,29.959061687,31/7/2013,781
24.2,23.752297289,28.7,28.167241042,31/7/2013,782
23.6,23.571731904,28.3,28.332689714,31/7/2013,783
23.6,23.078172232,29.6,28.147493142,31/7/2013,784
24.6,24.247855335,30.3,30.134840540,31/7/2013,785
23.5,24.102700510,28.8,29.980617813,31/7/2013,786
24.2,23.519049228,28.9,29.002026548,31/7/2013,787
24.6,24.729036149,29,29.700167721,31/7/2013,788
24.8,24.205551973,29.9,28.800931874,31/7/2013,789
25.4,24.365232839,30,29.586254886,31/7/2013,790
25.3,24.471837876,29.7,29.374185518,31/7/2013,791
24.7,24.343608125,29.1,29.075862784,31/7/2013,792
21.8,23.961555537,29.7,28.638847296,31/7/2013,793
23.1,24.052774222,31.7,31.926658544,1/8/2013,794
24.7,23.611376108,32.1,31.815234703,1/8/2013,795
24.7,24.829135274,32.4,32.009481523,1/8/2013,796
24.8,24.697740596,31.5,32.089683427,1/8/2013,797
24.7,24.879007535,31.9,31.426786303,1/8/2013,798
24.6,24.736082698,32.6,31.879148944,1/8/2013,799
24.5,23.983491405,32.2,31.823960389,1/8/2013,800
23.6,23.615893446,31.5,31.336268112,1/8/2013,801
22.8,23.041216595,31.5,30.954892739,1/8/2013,802
24.9,23.379634557,32.9,32.178145615,1/8/2013,803
22.5,24.718389629,30.6,32.445601580,1/8/2013,804
25.1,23.846630768,32.1,31.857641741,1/8/2013,805
24.1,24.955000096,32.2,31.806141030,1/8/2013,806
23.9,23.413995433,31.9,31.396365268,1/8/2013,807
22.5,23.477094869,31.3,31.287225828,1/8/2013,808
23.5,22.282270095,31.2,30.910672968,1/8/2013,809
24.6,24.243571339,33.2,31.613295425,1/8/2013,810
23.6,24.251716709,30.9,32.660625096,1/8/2013,811
24,23.713251188,31.4,30.943945937,1/8/2013,812
24.3,24.684731297,32,32.008989404,1/8/2013,813
24.6,24.100615565,32.7,31.570754464,1/8/2013,814
25,24.336366032,33.6,32.172203206,1/8/2013,815
25,24.311424241,33.4,32.697342024,1/8/2013,816
24.5,24.274711604,33.9,32.492223224,1/8/2013,817
22.6,24.035667576,26.3,33.072007019,1/8/2013,818
24.6,24.568371502,28.9,28.794599232,2/8/2013,819
24.7,24.762443879,29.1,29.243244224,2/8/2013,820
25.5,24.674367620,29.5,29.240196019,2/8/2013,821
25,25.239074897,29.1,29.419466310,2/8/2013,822
25.7,24.927869187,29.4,29.213354478,2/8/2013,823
26.4,25.470748890,30.4,29.580061969,2/8/2013,824
25.3,25.163921842,29.1,29.691264380,2/8/2013,825
24.4,24.385618129,30.1,28.754022819,2/8/2013,826
25.5,24.689127794,29.4,30.900189199,2/8/2013,827
23.6,25.056094575,27.7,29.219531031,2/8/2013,828
25.6,24.647069465,29,29.189955325,2/8/2013,829
24.5,25.226924245,30,28.948712347,2/8/2013,830
24.6,23.645893566,28.7,29.369329787,2/8/2013,831
24.8,23.916615869,28.6,28.339074955,2/8/2013,832
23.9,24.129428414,28.6,28.437809231,2/8/2013,833
26.5,24.454874206,30.5,29.216815088,2/8/2013,834
24.2,25.753404410,28.4,30.184377323,2/8/2013,835
24.3,24.102444630,29.2,28.641485834,2/8/2013,836
25,24.830268838,28.9,29.981071781,2/8/2013,837
25.6,24.545283729,29.8,28.714973263,2/8/2013,838
26.1,25.050437591,30.1,29.503668139,2/8/2013,839
25.5,25.080972575,30.3,29.475475353,2/8/2013,840
25.1,24.546639270,29.3,29.634776548,2/8/2013,841
23.8,24.316733588,28.9,28.829973113,2/8/2013,842
26,25.738369225,31.4,31.207592513,3/8/2013,843
26.5,26.100024125,32.6,31.565588612,3/8/2013,844
27.2,26.408913351,32.4,32.489502290,3/8/2013,845
25.5,26.856358189,31.3,32.113768939,3/8/2013,846
27.1,25.472678063,32.3,31.251083155,3/8/2013,847
26.8,26.828922330,32.3,32.271861811,3/8/2013,848
25.8,25.606912255,32.1,31.451085705,3/8/2013,849
26,24.971619886,31,31.530629193,3/8/2013,850
26.4,26.117036645,32,31.746577354,3/8/2013,851
25,25.966979627,31.6,31.630035944,3/8/2013,852
27.1,26.056730154,32.8,32.805371991,3/8/2013,853
26.3,26.717803566,31.9,32.472614863,3/8/2013,854
25.9,25.298055759,32,31.140869297,3/8/2013,855
25.5,25.209019973,30.6,31.399458032,3/8/2013,856
24.9,24.836668068,31.7,30.292542790,3/8/2013,857
27.1,25.477869277,32.8,32.089980868,3/8/2013,858
26,26.389727660,31.9,32.315323953,3/8/2013,859
26.3,25.836992012,32.1,31.890783663,3/8/2013,860
26.4,26.706666920,31.8,32.677851934,3/8/2013,861
26.9,25.903459903,33.1,31.406759118,3/8/2013,862
26.8,26.342838081,32.6,32.564069703,3/8/2013,863
27,25.813967804,32.9,31.791956181,3/8/2013,864
27,25.975735931,32.3,32.050328443,3/8/2013,865
23.3,26.111904438,28.1,31.618311413,3/8/2013,866
24.6,25.265022329,31.4,30.466100060,4/8/2013,867
25.7,24.890538169,31,31.555477695,4/8/2013,868
25.7,25.635261194,32.1,31.006642294,4/8/2013,869
25,25.545056348,31.8,31.825737484,4/8/2013,870
26.5,25.066257190,32.2,31.710330434,4/8/2013,871
26.8,26.305238968,31.8,32.176105696,4/8/2013,872
25.7,25.580846062,32.2,30.990927495,4/8/2013,873
25.5,24.890082392,30.8,31.623774581,4/8/2013,874
25.9,25.674547524,32.5,31.559431869,4/8/2013,875
24.6,25.560562771,31.1,32.089262673,4/8/2013,876
26.3,25.685188411,31.5,32.341854980,4/8/2013,877
26.3,25.959592543,31.9,31.266865699,4/8/2013,878
25.9,25.297736958,31.6,31.142500227,4/8/2013,879
24.4,25.188109664,30.9,31.031624881,4/8/2013,880
24.3,23.901724335,31.4,30.562090320,4/8/2013,881
26.1,24.943888897,32.4,31.809499182,4/8/2013,882
25.4,25.505117405,31.2,31.939150427,4/8/2013,883
25.1,25.282419594,30.8,31.240840607,4/8/2013,884
25.8,25.602991603,31.3,31.468686384,4/8/2013,885
26.1,25.359183877,32.5,30.941544836,4/8/2013,886
27,25.620672895,32.4,32.004827947,4/8/2013,887
27.1,25.976090687,31.8,31.610536196,4/8/2013,888
26.7,26.005148964,32.4,31.036826089,4/8/2013,889
23.4,25.857628989,26.5,31.709778325,4/8/2013,890
24.4,25.268692583,28.9,28.990784965,5/8/2013,891
26.3,24.588754047,29.7,29.246435369,5/8/2013,892
26.9,26.086217120,30,29.812636024,5/8/2013,893
25.9,26.473036014,29.5,29.897874867,5/8/2013,894
26.6,25.724829871,30.5,29.595240045,5/8/2013,895
26.1,26.303751081,30.3,30.608477097,5/8/2013,896
26.2,25.159348759,30.3,29.718659018,5/8/2013,897
25.6,24.985068978,30.3,29.602167038,5/8/2013,898
25,24.705560614,29.4,29.869736389,5/8/2013,899
26.6,25.170264777,30,30.263991869,5/8/2013,900
24.6,26.036103405,29.6,29.787753263,5/8/2013,901
26.8,25.607627675,29.8,30.958117258,5/8/2013,902
25.6,26.303578417,30.1,29.702605052,5/8/2013,903
23.9,24.851447237,29.5,29.645342624,5/8/2013,904
24.2,23.397457945,29.4,29.266566640,5/8/2013,905
26.5,24.754216763,31.4,29.963107648,5/8/2013,906
24.9,25.798775487,29.6,31.020581751,5/8/2013,907
25.9,24.767869531,29.3,29.760523081,5/8/2013,908
25.2,26.216395212,29,30.091598513,5/8/2013,909
26.5,24.722221296,30.1,28.813868910,5/8/2013,910
26.8,25.842251437,30.8,29.793182371,5/8/2013,911
26.8,25.720645663,30.4,30.132746075,5/8/2013,912
26,25.673631497,30.3,29.742924780,5/8/2013,913
20.6,25.144594795,24.8,29.765986959,5/8/2013,914
